nsim,n_perm,n_1,n_2,n_3,I,g,a,distr,Model,distr_jtz,rho,ZP,pvaldPermPTtest,pvalePermPTtest,pvaldPerm,pvalePerm,pvaldPBstrp,pvalePBstrp,pvaldNPBstrp,pvaleNPBstrp
10000,1000,15,8,7,25,0.75,1,normal,Model3,NA,NA,FALSE,99.94,100,99.92,100,99.86,100,99.99,100
10000,1000,15,8,7,25,0.75,1,lognormal,Model6,NA,NA,FALSE,100,100,100,99.98,100,99.98,100,99.97
10000,1000,12,9,9,25,0.5,1,normal,Model5,NA,NA,FALSE,35.06,30.87,37.14,33.22,35.59,33.45,51.04,29.86
10000,1000,15,8,7,25,0.75,1,normal,Model6,NA,NA,FALSE,85.36,83.51,84.03,81.58,82.63,81.6,91.4,75.06
10000,1000,15,8,7,25,0.75,1,normal,Model1,NA,NA,FALSE,5.26,5.11,5.14,5.07,4.72,4.93,10.1,3.96
10000,1000,18,6,6,25,0.5,1,mixed,Model2,NA,NA,FALSE,33.17,53.63,36.57,53.84,28.11,50.46,55.14,49.34
10000,1000,15,8,7,25,0.5,1,mixed,Model7,NA,NA,FALSE,34.22,89.21,41.35,95.64,35.92,95.23,59.63,93.99
10000,1000,15,8,7,25,0.75,1,mixed,Model2,NA,NA,FALSE,29.26,58.46,33.98,60.01,27.86,58.84,57.33,53.71
10000,1000,15,8,7,25,0.5,1,normal,Model2,NA,NA,FALSE,35.77,63.24,33.86,66.6,29.13,67.71,51.26,63.71
10000,1000,12,9,9,25,0.75,1,lognormal,Model5,NA,NA,FALSE,100,97.76,100,98.45,100,98.67,100,98.58
10000,1000,15,8,7,25,0.5,1,normal,Model1,NA,NA,FALSE,5.4,5.3,5.15,5.17,4.76,5.03,10,4.16
10000,1000,15,8,7,25,0.75,1,lognormal,Model5,NA,NA,FALSE,100,99.79,100,99.81,100,99.79,100,99.72
10000,1000,18,6,6,25,0.5,1,lognormal,Model3,NA,NA,FALSE,99.94,99.93,99.97,99.95,99.91,99.95,100,99.93
10000,1000,18,6,6,25,0.5,1,mixed,Model3,NA,NA,FALSE,96.52,99.24,98.03,99.52,95.52,99.25,99.73,98.91
10000,1000,18,6,6,25,0.5,1,mixed,Model1,NA,NA,FALSE,5.67,5.67,6.33,6.35,4.8,5.34,12.79,4.84
10000,1000,18,6,6,25,0.75,1,lognormal,Model1,NA,NA,FALSE,5.19,5.17,5.04,5.16,3.46,4.49,9.19,4.3
10000,1000,18,6,6,25,0.5,1,normal,Model3,NA,NA,FALSE,97.81,99.65,97.37,99.78,95.54,99.81,99.48,99.58
10000,1000,15,8,7,25,0.75,1,mixed,Model6,NA,NA,FALSE,61.53,63.82,68.65,65.91,65.8,62.88,84.32,54.64
10000,1000,12,9,9,25,0.75,1,mixed,Model4,NA,NA,FALSE,4.96,5.06,5.14,5.42,4.75,4.7,11.98,3.59
10000,1000,18,6,6,25,0.75,1,lognormal,Model2,NA,NA,FALSE,99.37,99.43,98.95,99.37,97.88,99.27,99.66,99.25
10000,1000,18,6,6,25,0.5,1,lognormal,Model2,NA,NA,FALSE,82.11,86.71,81.69,86.2,74.47,85.43,89.54,85.11
10000,1000,18,6,6,25,0.5,1,normal,Model2,NA,NA,FALSE,46.29,77.85,41.77,76.79,35.37,77.01,61.18,72.94
10000,1000,18,6,6,25,0.75,1,mixed,Model1,NA,NA,FALSE,5.47,5.74,5.99,6.74,5.25,5.56,14.11,4.64
10000,1000,18,6,6,25,0.5,1,normal,Model1,NA,NA,FALSE,5.22,4.82,4.91,4.99,4.39,4.7,10.32,3.76
10000,1000,15,8,7,25,0.5,1,mixed,Model6,NA,NA,FALSE,56.68,49.78,64.58,53.77,60.5,50.99,77.6,46.55
10000,1000,18,6,6,25,0.5,1,lognormal,Model1,NA,NA,FALSE,4.97,5.06,5.23,4.98,3.7,4.6,9.16,4.34
10000,1000,18,6,6,25,0.75,1,normal,Model2,NA,NA,FALSE,87.84,98.94,82.54,98.32,76.54,98.48,93.8,97.66
10000,1000,18,6,6,25,0.75,1,normal,Model1,NA,NA,FALSE,5.06,4.84,4.98,4.85,4.54,4.77,10.21,3.83
10000,1000,18,6,6,25,0.5,1,normal,Model6,NA,NA,FALSE,62.85,59.78,62.34,57.04,60.16,56.08,75.82,48.04
10000,1000,18,6,6,25,0.75,1,lognormal,Model4,NA,NA,FALSE,4.92,5.04,5.21,5.09,4.02,5.1,9.59,4.34
10000,1000,15,8,7,25,0.5,1,mixed,Model5,NA,NA,FALSE,45.17,40.39,51.52,43.4,47.59,41.25,66.38,37.67
10000,1000,18,6,6,25,0.75,1,lognormal,Model3,NA,NA,FALSE,100,100,100,100,100,100,100,100
10000,1000,18,6,6,25,0.5,1,mixed,Model5,NA,NA,FALSE,54.22,50.51,58.22,49.72,53.31,46.11,72.51,42.79
10000,1000,18,6,6,25,0.75,1,mixed,Model4,NA,NA,FALSE,5.17,5.13,5.55,6.52,5.09,5.21,13.46,3.98
10000,1000,18,6,6,25,0.75,1,mixed,Model3,NA,NA,FALSE,99.06,100,99.51,99.99,98.41,99.99,100,99.93
10000,1000,18,6,6,25,0.75,1,mixed,Model7,NA,NA,FALSE,39.35,98.72,45.58,99.03,39.29,98.92,70.85,98.14
10000,1000,18,6,6,25,0.5,1,mixed,Model6,NA,NA,FALSE,65.29,59.6,69.35,59.71,64.86,55.75,81.98,51.55
10000,1000,18,6,6,25,0.75,1,normal,Model3,NA,NA,FALSE,100,100,99.99,100,100,100,100,100
10000,1000,18,6,6,25,0.75,1,mixed,Model6,NA,NA,FALSE,70.54,74.16,74.83,72.19,70.72,68.58,88.68,61.61
10000,1000,18,6,6,25,0.75,1,mixed,Model5,NA,NA,FALSE,58.62,65.33,62.41,62.41,58.38,58.28,80.3,51.97
10000,1000,15,8,7,25,0.75,1,mixed,Model1,NA,NA,FALSE,5.36,5.44,5.72,5.93,5.28,5.23,13.06,4.16
10000,1000,18,6,6,25,0.5,1,normal,Model7,NA,NA,FALSE,88.35,100,85.91,100,81.94,100,95.97,100
10000,1000,18,6,6,25,0.75,1,mixed,Model2,NA,NA,FALSE,36.78,71.57,40.58,68.59,32.82,65.5,66.68,61.32
10000,1000,18,6,6,25,0.75,1,normal,Model4,NA,NA,FALSE,5.06,4.84,4.98,4.85,4.51,4.7,10.07,3.45
