Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21
10000;1000;40;60;60;100;0.75;1;mixed;Model4;NA;NA;FALSE;5.2;5.2;5.45;5.11;5.41;5.07;11.43;2.1
10000;1000;40;60;60;100;0.5;1;lognormal;Model2;NA;NA;FALSE;99.98;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.5;1;normal;Model4;NA;NA;FALSE;5.22;4.95;5.09;4.99;5.03;4.98;8.04;2.26
10000;1000;40;60;60;100;0.75;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.5;1;normal;Model6;NA;NA;FALSE;98.93;100;99.99;100;99.97;100;100;100
10000;1000;40;60;60;100;0.75;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.75;1;lognormal;Model4;NA;NA;FALSE;4.97;4.98;4.81;5.17;4.69;5.08;7.81;2.88
10000;1000;40;60;60;100;0.5;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.5;1;normal;Model2;NA;NA;FALSE;95.58;99.87;99.67;100;99.6;100;99.94;100
10000;1000;40;60;60;100;0.75;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.75;1;normal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.5;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.75;1;mixed;Model7;NA;NA;FALSE;99.99;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.5;1;mixed;Model4;NA;NA;FALSE;5.07;5.16;5.32;5.31;5.17;5.13;9.75;2.26
10000;1000;40;60;60;100;0.75;1;mixed;Model1;NA;NA;FALSE;5.81;7.25;7.27;9.2;7.12;9.04;14.64;4.3
10000;1000;40;60;60;100;0.5;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.75;1;mixed;Model5;NA;NA;FALSE;95.73;98.93;99.92;99.96;99.91;99.97;99.99;99.8
10000;1000;40;60;60;100;0.75;1;normal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.5;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.5;1;mixed;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.75;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;40;60;60;100;0.75;1;mixed;Model6;NA;NA;FALSE;98.94;99.8;100;100;100;100;100;99.97
10000;1000;400;600;600;25;0.5;1;normal;Model4;NA;NA;FALSE;5.41;5.37;5.5;4.95;5.51;4.91;8.01;3.77
10000;1000;400;600;600;25;0.5;1;mixed;Model4;NA;NA;FALSE;5.54;5.39;6.07;5.73;5.96;5.73;9.86;4.6
10000;1000;400;600;600;25;0.75;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.75;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.75;1;normal;Model1;NA;NA;FALSE;5.41;5.12;5.55;5.08;5.56;5.09;8.03;3.97
10000;1000;400;600;600;25;0.5;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.5;1;mixed;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.75;1;normal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.5;1;normal;Model1;NA;NA;FALSE;5.41;5.37;5.5;4.95;5.52;5.01;8.02;3.81
10000;1000;400;600;600;25;0.5;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.75;1;normal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.5;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.75;1;normal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.75;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.75;1;normal;Model4;NA;NA;FALSE;5.41;5.12;5.55;5.08;5.51;5.12;8;3.91
10000;1000;400;600;600;25;0.75;1;mixed;Model1;NA;NA;FALSE;25.73;60.71;58.24;91.19;57.88;91.23;76.69;89.06
10000;1000;400;600;600;25;0.5;1;normal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.5;1;mixed;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.5;1;mixed;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.75;1;mixed;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.5;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.5;1;normal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.5;1;mixed;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.5;1;mixed;Model1;NA;NA;FALSE;31.75;54.08;61.2;90.11;61.11;90.23;72.92;88.73
10000;1000;400;600;600;25;0.75;1;mixed;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.75;1;lognormal;Model1;NA;NA;FALSE;5.38;5.15;5.51;5.33;5.53;5.51;7.86;4.78
10000;1000;400;600;600;25;0.75;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.5;1;normal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.5;1;lognormal;Model4;NA;NA;FALSE;5.4;5.39;5.58;5.47;5.56;5.48;8.15;4.85
10000;1000;400;600;600;25;0.75;1;mixed;Model4;NA;NA;FALSE;5.6;5.67;5.88;5.77;5.96;5.81;11.45;4.43
10000;1000;400;600;600;25;0.75;1;lognormal;Model4;NA;NA;FALSE;5.47;5.37;5.49;5.49;5.47;5.5;7.95;4.86
10000;1000;400;600;600;25;0.75;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.5;1;lognormal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.5;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.75;1;mixed;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.5;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.5;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.75;1;mixed;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.75;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.75;1;lognormal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;400;600;600;25;0.5;1;lognormal;Model1;NA;NA;FALSE;5.39;5.08;5.59;5.45;5.65;5.48;7.96;4.83
10000;1000;400;600;600;25;0.75;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.75;1;normal;Model5;NA;NA;FALSE;99.99;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.75;1;normal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.5;1;normal;Model4;NA;NA;FALSE;5.21;5.37;5.2;5.01;5.16;5.24;7.93;3.78
10000;1000;50;75;75;25;0.5;1;mixed;Model5;NA;NA;FALSE;96.92;97.14;99.98;99.99;99.98;99.99;99.98;99.98
10000;1000;50;75;75;25;0.75;1;normal;Model4;NA;NA;FALSE;5.15;5.33;5.1;5.14;5.25;5.14;7.98;3.72
10000;1000;50;75;75;25;0.75;1;mixed;Model5;NA;NA;FALSE;98.68;99.85;99.99;99.99;99.99;99.99;100;99.99
10000;1000;50;75;75;25;0.75;1;mixed;Model1;NA;NA;FALSE;6.16;8.23;7.89;10.83;7.8;10.49;15.63;8.42
10000;1000;50;75;75;25;0.5;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.75;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.5;1;normal;Model6;NA;NA;FALSE;99.19;99.66;99.98;100;99.98;100;100;100
10000;1000;50;75;75;25;0.75;1;mixed;Model6;NA;NA;FALSE;99.87;99.99;100;100;100;100;100;100
10000;1000;50;75;75;25;0.75;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.5;1;mixed;Model6;NA;NA;FALSE;99.31;99.22;100;100;100;99.99;100;99.99
10000;1000;50;75;75;25;0.5;1;normal;Model2;NA;NA;FALSE;99.32;100;100;100;99.98;100;100;100
10000;1000;50;75;75;25;0.5;1;normal;Model5;NA;NA;FALSE;96.96;98.37;99.74;99.96;99.74;99.96;99.89;99.94
10000;1000;50;75;75;25;0.5;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.5;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.75;1;mixed;Model2;NA;NA;FALSE;97.98;99.98;100;100;100;100;100;100
10000;1000;50;75;75;25;0.75;1;lognormal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.75;1;mixed;Model7;NA;NA;FALSE;98.28;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.75;1;normal;Model1;NA;NA;FALSE;5.15;5.33;5.1;5.14;5.24;5.09;8.04;3.77
10000;1000;50;75;75;25;0.5;1;mixed;Model7;NA;NA;FALSE;99;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.5;1;lognormal;Model2;NA;NA;FALSE;99.99;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.75;1;lognormal;Model4;NA;NA;FALSE;5.11;4.7;4.91;4.97;4.77;5.14;7.21;4.3
10000;1000;50;75;75;25;0.75;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.75;1;lognormal;Model1;NA;NA;FALSE;4.98;4.89;4.79;4.92;4.63;4.95;7.19;4.34
10000;1000;50;75;75;25;0.5;1;mixed;Model2;NA;NA;FALSE;94.47;99.43;99.98;100;99.98;100;100;100
10000;1000;50;75;75;25;0.75;1;normal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.5;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.75;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.5;1;mixed;Model1;NA;NA;FALSE;6.66;7.86;8.84;10.89;8.53;10.62;14.33;8.76
10000;1000;50;75;75;25;0.5;1;normal;Model1;NA;NA;FALSE;5.21;5.37;5.2;5.01;5.1;5.1;7.89;3.9
10000;1000;50;75;75;25;0.5;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.75;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.75;1;mixed;Model4;NA;NA;FALSE;5.06;5.36;5.19;5.52;5.33;5.31;10.84;3.62
10000;1000;50;75;75;25;0.5;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.75;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.5;1;lognormal;Model4;NA;NA;FALSE;5.31;4.68;4.89;5.07;4.72;4.97;7.22;4.26
10000;1000;50;75;75;25;0.5;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.75;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;25;0.5;1;lognormal;Model1;NA;NA;FALSE;4.87;4.9;4.89;5.16;4.8;4.96;7.19;4.31
10000;1000;50;75;75;25;0.5;1;mixed;Model4;NA;NA;FALSE;4.95;5.31;5.32;5.46;5.25;5.45;9.26;4.28
10000;1000;50;75;75;50;0.5;1;normal;Model5;NA;NA;FALSE;98.67;99.97;99.97;100;99.96;100;99.99;100
10000;1000;50;75;75;50;0.75;1;mixed;Model4;NA;NA;FALSE;5.13;5.08;5.04;5.23;4.97;5;10.5;2.89
10000;1000;50;75;75;50;0.5;1;normal;Model4;NA;NA;FALSE;4.78;5.12;4.83;4.62;4.83;4.6;7.83;2.87
10000;1000;50;75;75;50;0.75;1;mixed;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.5;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.75;1;mixed;Model2;NA;NA;FALSE;97.94;100;99.99;100;100;100;100;100
10000;1000;50;75;75;50;0.75;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.5;1;mixed;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.75;1;normal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.75;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.5;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.75;1;mixed;Model5;NA;NA;FALSE;98.92;99.91;100;100;100;100;100;100
10000;1000;50;75;75;50;0.5;1;mixed;Model2;NA;NA;FALSE;94.54;99.67;99.97;100;99.95;100;100;100
10000;1000;50;75;75;50;0.5;1;lognormal;Model4;NA;NA;FALSE;5.16;5.37;5.11;5.37;4.99;5.49;7.83;3.89
10000;1000;50;75;75;50;0.5;1;lognormal;Model1;NA;NA;FALSE;5.18;5.24;4.72;5.3;4.4;5.22;7.67;4.03
10000;1000;50;75;75;50;0.75;1;lognormal;Model1;NA;NA;FALSE;5.16;5.07;5.06;5.22;4.74;5.03;7.87;3.9
10000;1000;50;75;75;50;0.75;1;lognormal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.5;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.5;1;mixed;Model4;NA;NA;FALSE;4.95;5.13;4.79;5.22;4.81;5.25;9.05;3.13
10000;1000;50;75;75;50;0.5;1;normal;Model6;NA;NA;FALSE;99.8;99.99;99.99;100;99.99;100;99.99;100
10000;1000;50;75;75;50;0.75;1;normal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.75;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.5;1;mixed;Model6;NA;NA;FALSE;99.54;99.6;100;100;100;100;100;99.99
10000;1000;50;75;75;50;0.5;1;mixed;Model5;NA;NA;FALSE;97.24;97.9;99.99;99.98;99.99;99.98;100;99.96
10000;1000;50;75;75;50;0.5;1;normal;Model2;NA;NA;FALSE;99.45;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.5;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.75;1;normal;Model1;NA;NA;FALSE;4.96;4.88;4.82;4.55;4.89;4.61;7.93;2.9
10000;1000;50;75;75;50;0.5;1;lognormal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.5;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.75;1;lognormal;Model4;NA;NA;FALSE;5.07;5.05;5.2;5.45;5.02;5.5;8.17;3.78
10000;1000;50;75;75;50;0.75;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.75;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.5;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.75;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.75;1;normal;Model4;NA;NA;FALSE;4.96;4.88;4.82;4.55;4.91;4.63;8.02;2.77
10000;1000;50;75;75;50;0.5;1;mixed;Model1;NA;NA;FALSE;6.43;7.63;7.76;10.83;7.53;10.53;13.74;7.32
10000;1000;50;75;75;50;0.5;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.75;1;mixed;Model1;NA;NA;FALSE;5.84;7.73;7.38;10.81;7.13;10.63;14.84;7.01
10000;1000;50;75;75;50;0.75;1;normal;Model5;NA;NA;FALSE;99.99;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.5;1;normal;Model1;NA;NA;FALSE;4.78;5.12;4.83;4.62;4.82;4.76;7.89;3
10000;1000;50;75;75;50;0.75;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;50;0.75;1;mixed;Model6;NA;NA;FALSE;99.93;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.75;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.5;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.5;1;lognormal;Model1;NA;NA;FALSE;5.16;5.04;4.99;4.67;4.84;4.65;7.8;2.8
10000;1000;50;75;75;100;0.5;1;mixed;Model4;NA;NA;FALSE;4.94;5.17;4.86;4.78;4.73;4.59;9.12;2.16
10000;1000;50;75;75;100;0.5;1;normal;Model5;NA;NA;FALSE;99.17;100;99.98;100;99.99;100;100;100
10000;1000;50;75;75;100;0.5;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.5;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.75;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.75;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.75;1;mixed;Model4;NA;NA;FALSE;5.04;5.11;4.79;4.98;4.79;4.92;10.77;1.92
10000;1000;50;75;75;100;0.75;1;lognormal;Model1;NA;NA;FALSE;5.05;5.19;5.12;4.98;4.8;4.83;7.97;2.91
10000;1000;50;75;75;100;0.75;1;mixed;Model6;NA;NA;FALSE;99.93;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.75;1;normal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.75;1;mixed;Model2;NA;NA;FALSE;98.01;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.5;1;mixed;Model6;NA;NA;FALSE;99.4;99.49;100;100;100;100;100;100
10000;1000;50;75;75;100;0.75;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.75;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.75;1;lognormal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.75;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.75;1;lognormal;Model4;NA;NA;FALSE;4.91;5.04;5.33;5.04;5.18;5.08;8.17;2.75
10000;1000;50;75;75;100;0.5;1;normal;Model6;NA;NA;FALSE;99.84;100;99.99;100;99.99;100;100;100
10000;1000;50;75;75;100;0.75;1;mixed;Model1;NA;NA;FALSE;5.67;7.6;7.16;10.81;7;10.86;15.4;5.56
10000;1000;50;75;75;100;0.75;1;mixed;Model5;NA;NA;FALSE;99.01;99.88;100;100;100;100;100;100
10000;1000;50;75;75;100;0.75;1;normal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.5;1;mixed;Model1;NA;NA;FALSE;6.21;7.2;8.09;10.34;7.61;9.99;14.05;5.65
10000;1000;50;75;75;100;0.5;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.75;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.5;1;normal;Model1;NA;NA;FALSE;4.82;5.09;4.96;4.96;4.81;5.18;7.84;2.62
10000;1000;50;75;75;100;0.5;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.75;1;normal;Model4;NA;NA;FALSE;4.99;5.16;5;4.96;5.12;5.01;7.91;2.32
10000;1000;50;75;75;100;0.75;1;mixed;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.5;1;lognormal;Model4;NA;NA;FALSE;5;4.96;5.07;4.85;4.92;4.87;7.84;2.84
10000;1000;50;75;75;100;0.75;1;normal;Model1;NA;NA;FALSE;4.99;5.16;5;4.96;5.09;4.99;7.92;2.4
10000;1000;50;75;75;100;0.5;1;mixed;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.5;1;normal;Model2;NA;NA;FALSE;99.35;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.5;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.75;1;normal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.5;1;mixed;Model2;NA;NA;FALSE;94.36;99.67;99.97;100;99.95;100;100;100
10000;1000;50;75;75;100;0.5;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.5;1;normal;Model4;NA;NA;FALSE;4.82;5.09;4.96;4.96;4.83;4.93;7.87;2.46
10000;1000;50;75;75;100;0.5;1;lognormal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;50;75;75;100;0.5;1;mixed;Model5;NA;NA;FALSE;97.5;97.9;99.99;99.99;99.99;99.99;100;99.94
10000;1000;500;750;750;25;0.75;1;normal;Model1;NA;NA;FALSE;5.34;5.04;4.9;5;4.94;5.12;7.62;3.98
10000;1000;500;750;750;25;0.5;1;normal;Model1;NA;NA;FALSE;5.08;5.01;4.83;5.08;4.76;4.92;7.6;3.96
10000;1000;500;750;750;25;0.5;1;normal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.75;1;mixed;Model4;NA;NA;FALSE;5.27;5.48;5.17;5.83;5.3;5.78;10.76;4.03
10000;1000;500;750;750;25;0.5;1;normal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.75;1;mixed;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.75;1;normal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.5;1;mixed;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.75;1;mixed;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.5;1;normal;Model4;NA;NA;FALSE;5.08;5.01;4.83;5.08;4.82;4.9;7.6;3.86
10000;1000;500;750;750;25;0.5;1;mixed;Model1;NA;NA;FALSE;40.22;67.16;74.77;96.54;74.9;96.54;84.49;95.87
10000;1000;500;750;750;25;0.75;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.5;1;mixed;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.5;1;normal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.75;1;normal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.5;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.5;1;mixed;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.5;1;mixed;Model4;NA;NA;FALSE;5.18;5.6;5.25;5.57;5.34;5.53;9.24;4.33
10000;1000;500;750;750;25;0.5;1;mixed;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.5;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.75;1;mixed;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.5;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.75;1;lognormal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.75;1;lognormal;Model1;NA;NA;FALSE;5.26;5;5.14;5.12;5.17;4.97;7.61;4.47
10000;1000;500;750;750;25;0.5;1;lognormal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.5;1;normal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.75;1;mixed;Model1;NA;NA;FALSE;34.22;74.46;73.36;96.95;73.33;96.95;87.85;96.08
10000;1000;500;750;750;25;0.75;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.75;1;lognormal;Model4;NA;NA;FALSE;5.32;4.97;5.11;5.25;5.28;5.17;7.62;4.57
10000;1000;500;750;750;25;0.5;1;lognormal;Model6;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.75;1;lognormal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.5;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.5;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.75;1;normal;Model2;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.75;1;lognormal;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.75;1;mixed;Model3;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.75;1;lognormal;Model5;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.75;1;normal;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
10000;1000;500;750;750;25;0.5;1;lognormal;Model1;NA;NA;FALSE;5.18;5.14;5.18;5.05;5.13;5.14;7.76;4.67
10000;1000;500;750;750;25;0.75;1;mixed;Model7;NA;NA;FALSE;100;100;100;100;100;100;100;100
