nsim,n_perm,n_1,n_2,n_3,I,g,a,distr,Model,distr_jtz,rho,ZP,pvaldPermPTtest,pvalePermPTtest,pvaldPerm,pvalePerm,pvaldPBstrp,pvalePBstrp,pvaldNPBstrp,pvaleNPBstrp
10000,1000,10,10,5,25,0.5,1,normal,Model3,normal,0.5,TRUE,30.31,40.53,29.22,42.32,24.75,46.44,40.44,31.66
10000,1000,10,5,5,25,0,1,normal,Model1,t.distr,0.5,TRUE,4.58,4.79,4.78,4.76,3.31,3.99,8.63,2.51
10000,1000,10,5,5,25,0.5,1,normal,Model6,t.distr,0.5,TRUE,24.38,21.43,24.34,20.06,19.7,17.25,34.61,12.86
10000,1000,10,5,5,25,0.25,1,normal,Model5,normal,0.5,TRUE,13.02,12.27,13.36,11.26,11.71,10.82,21.82,8.07
10000,1000,10,10,5,25,0.25,1,normal,Model6,t.distr,0.5,TRUE,17.19,15.41,19.32,15.94,15.62,14.95,26.18,9.87
10000,1000,10,10,5,25,0,1,normal,Model2,t.distr,0.5,TRUE,8.39,11.03,8.89,11.41,6.71,11.4,13.51,7.06
10000,1000,10,5,5,25,0.5,1,normal,Model3,t.distr,0.5,TRUE,32.5,43,31.16,41.67,22.45,41.39,43.25,29.97
10000,1000,10,5,5,25,0,1,normal,Model5,normal,0.5,TRUE,10.83,10.13,11.4,10.1,9.8,9.46,19.1,7.11
10000,1000,10,5,5,25,0,1,normal,Model7,t.distr,0.5,TRUE,7.62,13.35,7.91,13.74,5.52,12.31,13.58,8.99
10000,1000,5,5,5,25,0.75,1,normal,Model2,normal,0.5,TRUE,11.88,12.13,10.29,10.11,8.28,12.13,17.22,8.41
10000,1000,5,5,5,25,0.75,1,normal,Model2,t.distr,0.5,TRUE,13.88,13.38,11.53,11.21,7.98,11.85,17.62,8.74
10000,1000,5,5,5,25,0,1,normal,Model2,normal,0.5,TRUE,8.06,7.98,7.22,6.77,5.49,7.42,12.44,4.88
10000,1000,10,10,5,25,0.5,1,normal,Model7,normal,0.5,TRUE,11.89,25.52,11.52,26.34,10.08,27.4,17.2,20.08
10000,1000,5,5,5,25,0,1,normal,Model7,t.distr,0.5,TRUE,8.42,9.04,7.49,7.94,5.24,8.11,12.43,6.87
10000,1000,10,10,5,25,0.75,1,normal,Model5,normal,0.5,TRUE,33.37,29.55,30.08,25.97,28.05,26.33,40.9,19.43
